game,network,time,mediaindicator,
Lamar at UL-Lafayette,Cox4-Louisiana,09/01/2012 19:00,T,
Hawai'i at USC,FOX HD,09/01/2012 19:30,T,
Indiana St. at Indiana,BTN HD,09/01/2012 20:00,T,
Alabama vs. Michigan<br>(at Arlington, TX),ABC HD,09/01/2012 20:00,T
Texas St. at Houston,CSS,09/01/2012 20:00,T,
Rutgers at Tulane,CBS Sports Network HD,09/01/2012 20:00,T,
Wyoming at Texas,Longhorn Network,09/01/2012 20:00,T,
Weber St. at Fresno St.,,09/01/2012 22:00,W,
San Diego St. at Washington,Pac-12 Networks HD,09/01/2012 22:30,T,
Arkansas St. at Oregon,ESPN HD,09/01/2012 22:30,T,
Toledo at Arizona,ESPNU HD,09/01/2012 22:30,T,
Oklahoma at UTEP,FSN HD,09/01/2012 22:30,T,
Kentucky at Louisville,ESPN HD,09/02/2012 15:30,T,
SMU at Baylor,FSN HD,09/02/2012 18:30,T,
Georgia Tech at Virginia Tech,ESPN HD,09/03/2012 20:00,T,
Pittsburgh at Cincinnati,ESPN HD,09/06/2012 20:00,T,
Utah at Utah St.,ESPN2 HD,09/07/2012 20:00,T,
TAMU-Commerce at UTSA,,09/08/2012 00:00,N,
Northern Arizona at UNLV,,09/08/2012 00:00,N,
Toledo at Wyoming,,09/08/2012 00:00,N,
Penn St. at Virginia,ABC HD,09/08/2012 12:00,T,
NC State at Connecticut,Big East Network HD,09/08/2012 12:00,T,
Tulane at Tulsa,FSN HD,09/08/2012 12:00,T,
Maryland at Temple,ESPNU HD,09/08/2012 12:00,T,
New Hampshire at Minnesota,BTN HD,09/08/2012 12:00,T,
UCF at Ohio St.,ESPN2 HD,09/08/2012 12:00,T,
Auburn at Mississippi St.,ESPN HD<br>ESPN 3D,09/08/2012 12:00,T,
East Carolina at South Carolina,SEC Network HD,09/08/2012 12:00,T,
Miami (FL) at Kansas St.,F/X HD,09/08/2012 12:00,T,
Ball St. at Clemson,ACC Network HD,09/08/2012 12:30,T,
Maine at Boston College,ESPN3,09/08/2012 13:00,W,
Southern Illinois at Miami (OH),ESPN3,09/08/2012 13:00,W,
Illinois St. at Eastern Michigan,CSN Chicago,09/08/2012 13:00,T,
Austin Peay at Virginia Tech,ESPN3,09/08/2012 13:30,W,
North Carolina at Wake Forest,ACC RSNs HD,09/08/2012 15:00,T,
Weber St. at BYU,BYUtv HD,09/08/2012 15:00,T,
Eastern Washington at Washington St.,Pac-12 Networks HD,09/08/2012 15:00,T,
Southern Utah at California,Pac-12 Networks HD,09/08/2012 15:00,T,
Sacramento St. at Colorado,Pac-12 Networks HD,09/08/2012 15:00,T,
Purdue at Notre Dame,NBC HD,09/08/2012 15:30,T,
Iowa St. at Iowa,BTN HD,09/08/2012 15:30,T,
Air Force at Michigan,ABC HD,09/08/2012 15:30,T,
Western Kentucky at Alabama,SEC Network HD,09/08/2012 15:30,T,
Missouri St. at Louisville,Big East Network,09/08/2012 15:30,T,
USC vs. Syracuse<br>(at East Rutherford, NJ),ABC HD,09/08/2012 15:30,T
Indiana at Massachusetts,ESPN3,09/08/2012 15:30,W,
USF at Nevada,CBS Sports Network HD,09/08/2012 15:30,T,
Rice at Kansas,FSN HD,09/08/2012 15:30,T,
Florida at Texas A&M,ESPN HD,09/08/2012 15:30,T,
Howard at Rutgers,Big East Network HD,09/08/2012 15:30,T,
Michigan St. at Central Michigan,ESPNU HD,09/08/2012 15:30,T,
Georgia St. at Tennessee,Vol Network PPV,09/08/2012 16:00,T,
Wisconsin at Oregon St.,F/X HD,09/08/2012 16:00,T,
Nicholls St. at South Alabama,,09/08/2012 17:00,W,
Akron at FIU,ESPN3,09/08/2012 18:00,W,
Morgan St. at Buffalo,Time Warner - Buffalo,09/08/2012 18:00,T,
Savannah St. at Florida St.,ESPN3,09/08/2012 18:00,W,
Fresno St. at Oregon,Pac-12 Networks HD,09/08/2012 18:30,T,
Washington at LSU,ESPN HD,09/08/2012 19:00,T,
UTEP at Ole Miss,SEC/FOX RSNs HD,09/08/2012 19:00,T,
UL-Monroe at Arkansas,ESPNU HD,09/08/2012 19:00,T,
Idaho at Bowling Green,BCSN,09/08/2012 19:00,T,
North Dakota St. at Colorado St.,KTVD,09/08/2012 19:00,T,
Texas Tech at Texas St.,ESPN3,09/08/2012 19:00,W,
Memphis at Arkansas St.,ESPN3,09/08/2012 19:00,W,
Eastern Illinois at Western Michigan,ESPN3,09/08/2012 19:00,W,
UT-Martin at Northern Illinois,ESPN3,09/08/2012 19:00,W,
New Mexico St. at Ohio,ESPN3,09/08/2012 19:00,W,
Western Carolina at Marshall,FOX College Sports,09/08/2012 19:00,T,
Presbyterian at Georgia Tech,ESPN3,09/08/2012 19:00,W,
Florida A&M at Oklahoma,FSN PPV,09/08/2012 19:00,T,
Grambling at TCU,FOX Sports Regional,09/08/2012 19:00,T,
FAU at Middle Tennessee,,09/08/2012 19:00,W,
Texas Southern at North Texas,KTXA,09/08/2012 19:00,T,
UL-Lafayette at Troy,ESPN3,09/08/2012 19:00,W,
Army at San Diego St.,NBC Sports Network HD,09/08/2012 19:30,T,
Kent St. at Kentucky,SEC/CSS HD,09/08/2012 19:30,T,
Nebraska at UCLA,FOX HD,09/08/2012 19:30,T,
Georgia at Missouri,ESPN2 HD,09/08/2012 19:45,T,
Vanderbilt at Northwestern,BTN HD,09/08/2012 20:00,T,
Stephen F. Austin at SMU,Time Warner-Texas,09/08/2012 20:00,T,
Louisiana Tech at Houston,CBS Sports Network HD,09/08/2012 20:00,T,
UC-Davis at San Jose St.,,09/08/2012 20:00,W,
New Mexico at Texas,Longhorn Network HD,09/08/2012 20:00,T,
Duke at Stanford,Pac-12 Networks HD,09/08/2012 22:30,T,
Oklahoma St. at Arizona,Pac-12 Networks HD,09/08/2012 22:30,T,
Illinois at Arizona St.,ESPN HD,09/08/2012 22:30,T,
Rutgers at USF,ESPN HD,09/13/2012 19:30,T,
Washington St. at UNLV,ESPN HD,09/14/2012 21:00,T,
Cal-Poly at Wyoming,,09/15/2012 00:00,N,
Bethune-Cookman at Miami (FL),ESPN3,09/15/2012 12:00,W,
Virginia Tech at Pittsburgh,ESPNU HD,09/15/2012 12:00,T,
Northern Illinois at Army,CBS Sports Network HD,09/15/2012 12:00,T,
Charleston Southern at Illinois,BTN HD,09/15/2012 12:00,T,
Western Michigan at Minnesota,BTN HD,09/15/2012 12:00,T,
Arkansas St. at Nebraska,ESPN2 HD,09/15/2012 12:00,T,
California at Ohio St.,ABC HD,09/15/2012 12:00,T,
Eastern Michigan at Purdue,BTN HD,09/15/2012 12:00,T,
UL-Monroe at Auburn,SEC Network HD,09/15/2012 12:00,T,
Wake Forest at Florida St.,ESPN HD<br>ESPN 3D,09/15/2012 12:00,T,
UL-Lafayette at Oklahoma St.,FSN HD,09/15/2012 12:00,T,
TCU at Kansas,F/X HD,09/15/2012 12:00,T,
Connecticut at Maryland,ACC Network HD,09/15/2012 12:30,T,
Presbyterian at Vanderbilt,SEC/CSS HD,09/15/2012 12:30,T,
Furman at Clemson,ACC RSNs HD,09/15/2012 15:00,T,
Tennessee Tech at Oregon,Pac-12 Networks HD,09/15/2012 15:00,T,
Navy at Penn St.,ABC HD,09/15/2012 15:30,T,
Boston College at Northwestern,BTN HD,09/15/2012 15:30,T,
Northern Iowa at Iowa,BTN HD,09/15/2012 15:30,T,
Massachusetts at Michigan,BTN HD,09/15/2012 15:30,T,
Alabama at Arkansas,CBS HD,09/15/2012 15:30,T,
North Carolina at Louisville,ABC HD,09/15/2012 15:30,T,
Texas A&M at SMU,FSN HD,09/15/2012 15:30,T,
East Carolina at Southern Miss,CBS Sports Network HD,09/15/2012 15:30,T,
Virginia at Georgia Tech,ESPNU HD,09/15/2012 15:30,T,
Morgan St. at Akron,ESPN3,09/15/2012 15:30,W,
Miami (OH) at Boise St.,NBC Sports Network,09/15/2012 16:00,T,
FIU at UCF,CSS,09/15/2012 16:00,T,
Stony Brook at Syracuse,Big East Network,09/15/2012 16:00,T,
Portland St. at Washington,F/X HD,09/15/2012 16:00,T,
James Madison vs. West Virginia<br>(at Landover, MD),ROOT Sports Pittsburgh,09/15/2012 16:30,T
Florida at Tennessee,ESPN HD,09/15/2012 18:00,T,
South Alabama at NC State,ESPN3,09/15/2012 18:00,W,
Ohio at Marshall,,09/15/2012 18:30,W,
Middle Tennessee at Memphis,,09/15/2012 19:00,W,
Nicholls St. at Tulsa,,09/15/2012 19:00,W,
Bowling Green at Toledo,ESPN3,09/15/2012 19:00,W,
Mississippi St. at Troy,ESPN3,09/15/2012 19:00,W,
Rice at Louisiana Tech,ESPN3,09/15/2012 19:00,W,
Colorado St. at San Jose St.,ESPN3,09/15/2012 19:00,W,
Northwestern St. at Nevada,,09/15/2012 19:00,W,
New Mexico at Texas Tech,FOX College Sports,09/15/2012 19:00,T,
UAB at South Carolina,SEC/FOX RSNs HD,09/15/2012 19:00,T,
Western Kentucky at Kentucky,ESPNU HD,09/15/2012 19:00,T,
Arizona St. at Missouri,ESPN2 HD,09/15/2012 19:00,T,
Delaware St. at Cincinnati,ESPN3,09/15/2012 19:00,W,
NC Central at Duke,ESPN3,09/15/2012 19:00,W,
Sam Houston St. at Baylor,FOX College Sports,09/15/2012 19:00,T,
North Texas at Kansas St.,FSN HD,09/15/2012 19:00,T,
FAU at Georgia,SEC/CSS HD,09/15/2012 19:30,T,
USC at Stanford,FOX HD,09/15/2012 19:30,T,
Notre Dame at Michigan St.,ABC HD,09/15/2012 20:00,T,
Ball St. at Indiana,BTN HD,09/15/2012 20:00,T,
Utah St. at Wisconsin,BTN HD,09/15/2012 20:00,T,
Idaho at LSU,TigerVision PPV,09/15/2012 20:00,T,
North Dakota at San Diego St.,KUSI,09/15/2012 20:00,T,
Colorado at Fresno St.,CBS Sports Network HD,09/15/2012 20:00,T,
New Mexico St. at UTEP,,09/15/2012 20:00,W,
Western Illinois at Iowa St.,,09/15/2012 20:00,W,
Texas at Ole Miss,ESPN HD,09/15/2012 21:15,T,
BYU at Utah,ESPN2 HD,09/15/2012 22:00,T,
Houston at UCLA,Pac-12 Networks HD,09/15/2012 22:30,T,
South Carolina St. at Arizona,Pac-12 Networks HD,09/15/2012 22:30,T,
Lamar at Hawai'i,Oceanic PPV HD,09/15/2012 23:59,T,
Kent St. at Buffalo,ESPNU HD,09/19/2012 19:00,T,
BYU at Boise St.,ESPN HD,09/20/2012 21:00,T,
Baylor at UL-Monroe,ESPN HD,09/21/2012 20:00,T,
Northwest Oklahoma St. at UTSA,,09/22/2012 00:00,N,
Virginia at TCU,ESPN HD<br>ESPN 3D,09/22/2012 12:00,T,
Ole Miss at Tulane,FSN HD,09/22/2012 12:00,T,
Massachusetts at Miami (OH),ESPN Plus,09/22/2012 12:00,T,
Bowling Green at Virginia Tech,ESPNU HD,09/22/2012 12:00,T,
Central Michigan at Iowa,BTN HD,09/22/2012 12:00,T,
UTEP at Wisconsin,ESPN2 HD,09/22/2012 12:00,T,
UAB at Ohio St.,BTN HD,09/22/2012 12:00,T,
Kentucky at Florida,SEC Network HD,09/22/2012 12:00,T,
Maryland at West Virginia,F/X HD,09/22/2012 12:00,T,
Army at Wake Forest,ACC Network HD,09/22/2012 12:30,T,
Norfolk St. at Ohio,ESPN3,09/22/2012 14:00,W,
Connecticut at Western Michigan,ESPN3,09/22/2012 14:00,W,
Miami (FL) at Georgia Tech,ACC RSNs HD,09/22/2012 15:00,T,
East Carolina at North Carolina,ESPNU HD,09/22/2012 15:30,T,
Kansas at Northern Illinois,ESPN3,09/22/2012 15:30,W,
Marshall at Rice,CSS,09/22/2012 15:30,T,
Missouri at South Carolina,CBS HD,09/22/2012 15:30,T,
Temple at Penn St.,ABC/ESPN2 HD,09/22/2012 15:30,T,
South Dakota at Northwestern,BTN HD,09/22/2012 15:30,T,
Eastern Michigan at Michigan St.,BTN HD,09/22/2012 15:30,T,
Oregon St. at UCLA,ABC/ESPN2 HD,09/22/2012 15:30,T,
VMI at Navy,CBS Sports Network HD,09/22/2012 15:30,T,
Idaho St. at Nebraska,BTN HD,09/22/2012 15:30,T,
Gardner-Webb at Pittsburgh,ESPN3,09/22/2012 15:30,W,
Colorado at Washington St.,F/X HD,09/22/2012 16:00,T,
USF at Ball St.,ESPN Plus,09/22/2012 16:30,T,
Wyoming at Idaho,ESPN3,09/22/2012 17:00,W,
FAU at Alabama,Crimson Tide PPV,09/22/2012 17:00,T,
The Citadel at NC State,,09/22/2012 18:00,W,
California at USC,Pac-12 Networks HD,09/22/2012 18:00,T,
Memphis at Duke,,09/22/2012 18:00,W,
Utah St. at Colorado St.,KTVD,09/22/2012 19:00,T,
Southern Miss at Western Kentucky,ESPN3,09/22/2012 19:00,W,
Alcorn St. at Arkansas St.,,09/22/2012 19:00,W,
Louisville at FIU,ESPN3,09/22/2012 19:00,W,
Coastal Carolina at Toledo,ESPN3,09/22/2012 19:00,W,
South Alabama at Mississippi St.,Bulldog Sports PPV,09/22/2012 19:00,T,
LSU at Auburn,ESPN HD,09/22/2012 19:00,T,
Rutgers at Arkansas,ESPNU HD,09/22/2012 19:00,T,
South Carolina St. at Texas A&M,SEC/FOX RSNs HD,09/22/2012 19:00,T,
Stephen F. Austin at Texas St.,,09/22/2012 19:00,W,
Troy at North Texas,ESPN3,09/22/2012 19:00,W,
Kansas St. at Oklahoma,FOX HD,09/22/2012 19:30,T,
Akron at Tennessee,SEC/CSS HD,09/22/2012 19:30,T,
Michigan at Notre Dame,NBC HD,09/22/2012 19:30,T,
Vanderbilt at Georgia,ESPN2 HD,09/22/2012 19:45,T,
Clemson at Florida St.,ABC HD,09/22/2012 20:00,T,
Syracuse at Minnesota,BTN HD,09/22/2012 20:00,T,
Louisiana Tech at Illinois,BTN HD,09/22/2012 20:00,T,
Fresno St. at Tulsa,CBS Sports Network HD,09/22/2012 20:00,T,
New Mexico at New Mexico St.,ESPN3,09/22/2012 20:00,W,
San Jose St. at San Diego St.,KUSI,09/22/2012 20:00,T,
Air Force at UNLV,Altitude,09/22/2012 22:00,T,
Utah at Arizona St.,Pac-12 Networks HD,09/22/2012 22:00,T,
Arizona at Oregon,ESPN HD,09/22/2012 22:30,T,
Nevada at Hawai'i,NBC Sports Network,09/22/2012 22:30,T,
Stanford at Washington,ESPN HD,09/27/2012 21:00,T,
Hawai'i at BYU,ESPN HD,09/28/2012 20:00,T,
Ball St. at Kent St.,ESPN Plus,09/29/2012 12:00,T,
Missouri at UCF,FSN HD,09/29/2012 12:00,T,
Buffalo at Connecticut,Big East Network HD,09/29/2012 12:00,T,
Middle Tennessee at Georgia Tech,ACC RSNs,09/29/2012 12:00,T,
NC State at Miami (FL),ESPNU HD,09/29/2012 12:00,T,
Stony Brook at Army,CBS Sports Network HD,09/29/2012 12:00,T,
Penn St. at Illinois,ESPN HD<br>ESPN 3D,09/29/2012 12:00,T,
Minnesota at Iowa,ESPN2 HD,09/29/2012 12:00,T,
Indiana at Northwestern,BTN HD,09/29/2012 12:00,T,
Arkansas at Texas A&M,SEC Network HD,09/29/2012 12:00,T,
Baylor at West Virginia,F/X HD,09/29/2012 12:00,T,
Duke at Wake Forest,ACC Network HD,09/29/2012 12:30,T,
Colorado St. at Air Force,Altitude,09/29/2012 14:00,T,
Miami (OH) at Akron,,09/29/2012 14:00,W,
Nevada at Texas St.,Longhorn Network HD,09/29/2012 14:00,T,
Tulsa at UAB,,09/29/2012 15:00,W,
Marshall at Purdue,BTN HD,09/29/2012 15:15,T,
Ohio St. at Michigan St.,ABC HD,09/29/2012 15:30,T,
San Jose St. at Navy,CBS Sports Network HD,09/29/2012 15:30,T,
Tennessee at Georgia,CBS HD,09/29/2012 15:30,T,
Clemson at Boston College,ESPN2 HD,09/29/2012 15:30,T,
UL-Monroe at Tulane,CST,09/29/2012 15:30,T,
Rice vs. Houston<br>(at Reliant Stadium),FSN HD,09/29/2012 15:30,T,
Central Michigan at Northern Illinois,,09/29/2012 15:30,W,
Ohio at Massachusetts,,09/29/2012 15:30,W,
Virginia Tech vs. Cincinnati<br>(at Landover, MD),ESPNU HD,09/29/2012 15:30,T
Rhode Island at Bowling Green,BCSN,09/29/2012 15:30,T,
Idaho at North Carolina,ACC RSNs HD,09/29/2012 15:30,T,
Louisiana Tech at Virginia,ESPN3,09/29/2012 15:30,W,
Troy at South Alabama,Sun Belt Network,09/29/2012 15:30,T,
Arizona St. at California,F/X HD,09/29/2012 16:00,T,
North Texas at FAU,ESPN3,09/29/2012 17:00,W,
UCLA at Colorado,Pac-12 Network HD,09/29/2012 18:00,T,
Boise St. at New Mexico,KTVB,09/29/2012 18:00,T,
Florida St. at USF,ESPN HD,09/29/2012 18:00,T,
Toledo at Western Michigan,,09/29/2012 19:00,W,
TCU at SMU,FSN HD,09/29/2012 19:00,T,
UTEP at East Carolina,WITN,09/29/2012 19:00,T,
South Carolina at Kentucky,ESPN2 HD,09/29/2012 19:00,T,
Towson at LSU,ESPNU HD,09/29/2012 19:00,T,
Western Kentucky at Arkansas St.,ESPN3,09/29/2012 19:00,W,
FIU at UL-Lafayette,ESPN3,09/29/2012 19:00,W,
Texas Tech at Iowa St.,FOX College Sports,09/29/2012 19:00,T,
Texas at Oklahoma St.,FOX HD,09/29/2012 19:30,T,
UTSA at New Mexico St.,AggieVision,09/29/2012 20:00,T,
UNLV at Utah St.,ESPN3,09/29/2012 20:00,W,
Wisconsin at Nebraska,ABC HD,09/29/2012 20:00,T,
Louisville at Southern Miss,CBS Sports Network HD,09/29/2012 20:00,T,
Ole Miss at Alabama,ESPN HD,09/29/2012 21:15,T,
Oregon St. at Arizona,Pac-12 Network HD,09/29/2012 22:00,T,
San Diego St. at Fresno St.,KUSI,09/29/2012 22:00,T,
Oregon vs. Washington St.<br>(at Seattle, WA),ESPN2 HD,09/29/2012 22:30,T
Arkansas St. at FIU,ESPNU HD,10/04/2012 19:30,T,
East Carolina at UCF,CBS Sports Network HD,10/04/2012 20:00,T,
USC at Utah,ESPN HD,10/04/2012 21:00,T,
Pittsburgh at Syracuse,ESPN HD,10/05/2012 19:00,T,
Utah St. at BYU,ESPN HD,10/05/2012 22:15,T,
Navy at Air Force,CBS HD,10/06/2012 11:30,T,
Buffalo at Ohio,ESPN Plus,10/06/2012 12:00,T,
Boise St. at Southern Miss,FSN HD,10/06/2012 12:00,T,
Boston College at Army,CBS Sports Network HD,10/06/2012 12:00,T,
Michigan St. at Indiana,BTN HD,10/06/2012 12:00,T,
Northwestern at Penn St.,ESPN HD<br>ESPN 3D,10/06/2012 12:00,T,
Arkansas at Auburn,ESPN2 HD,10/06/2012 12:00,T,
Mississippi St. at Kentucky,SEC Network HD,10/06/2012 12:00,T,
USF at Temple,Big East Network HD,10/06/2012 12:00,T,
Connecticut at Rutgers,ESPNU HD,10/06/2012 12:00,T,
Kansas at Kansas St.,F/X HD,10/06/2012 12:00,T,
Virginia Tech at North Carolina,ACC Network HD,10/06/2012 12:30,T,
Kent St. at Eastern Michigan,,10/06/2012 13:00,W,
Bowling Green at Akron,,10/06/2012 14:00,W,
Massachusetts at Western Michigan,,10/06/2012 14:00,W,
Southeastern Louisiana at UAB,,10/06/2012 15:00,W,
Northern Illinois at Ball St.,,10/06/2012 15:00,W,
Virginia at Duke,ACC RSNs HD,10/06/2012 15:00,T,
Central Michigan at Toledo,ESPN3,10/06/2012 15:00,W,
Arizona at Stanford,FOX HD,10/06/2012 15:00,T,
Illinois at Wisconsin,ABC/ESPN2 HD,10/06/2012 15:30,T,
Georgia Tech at Clemson,ESPN HD,10/06/2012 15:30,T,
LSU at Florida,CBS HD,10/06/2012 15:30,T,
Tulsa at Marshall,CBS Sports Network HD,10/06/2012 15:30,T,
Wake Forest at Maryland,ESPNU HD,10/06/2012 15:30,T,
Oklahoma at Texas Tech,ABC/ESPN2 HD,10/06/2012 15:30,T,
Iowa St. at TCU,FSN HD,10/06/2012 15:30,T,
UL-Monroe at Middle Tennessee,Sun Belt Network,10/06/2012 15:30,T,
Michigan at Purdue,BTN HD,10/06/2012 16:00,T,
Tulane at UL-Lafayette,Cox4-Louisiana,10/06/2012 17:00,T,
New Mexico St. at Idaho,KTRV,10/06/2012 17:00,T,
Texas St. at New Mexico,ProView Networks,10/06/2012 18:00,T,
Washington St. at Oregon St.,Pac-12 Networks HD,10/06/2012 18:00,T,
Georgia at South Carolina,ESPN HD,10/06/2012 19:00,T,
Vanderbilt at Missouri,SEC/FOX RSNs HD,10/06/2012 19:00,T,
Texas A&M at Ole Miss,ESPNU HD,10/06/2012 19:00,T,
Wyoming at Nevada,,10/06/2012 19:00,W,
Fresno St. at Colorado St.,Time Warner SportsNet,10/06/2012 19:00,T,
Miami (OH) at Cincinnati,FOX Sports Ohio,10/06/2012 19:00,T,
Rice at Memphis,FOX College Sports,10/06/2012 19:00,T,
UNLV at Louisiana Tech,ESPN Plus,10/06/2012 19:00,T,
West Virginia at Texas,FOX HD,10/06/2012 19:00,T,
North Texas at Houston,CSS,10/06/2012 19:00,T,
Miami (FL) vs. Notre Dame<br>(at Chicago, IL),NBC HD,10/06/2012 19:30,T
Nebraska at Ohio St.,ABC HD,10/06/2012 20:00,T,
Florida St. at NC State,ESPN2 HD,10/06/2012 20:00,T,
SMU at UTEP,Time Warner-Texas,10/06/2012 20:00,T,
Hawai'i at San Diego St.,CBS Sports Network HD,10/06/2012 20:00,T,
UCLA at California,Pac-12 Networks HD,10/06/2012 22:00,T,
Washington at Oregon,ESPN HD,10/06/2012 22:30,T,
Western Kentucky at Troy,ESPNU HD,10/11/2012 19:30,T,
UTEP at Tulsa,FSN HD,10/11/2012 20:00,T,
Arizona St. at Colorado,ESPN HD,10/11/2012 21:00,T,
Navy at Central Michigan,ESPN2 HD,10/12/2012 20:00,T,
South Alabama at Arkansas St.,,10/13/2012 00:00,N,
Louisville at Pittsburgh,ESPNU HD,10/13/2012 11:00,T,
Syracuse at Rutgers,Big East Network HD,10/13/2012 12:00,T,
Kansas St. at Iowa St.,F/X HD,10/13/2012 12:00,T,
Oklahoma vs. Texas<br>(at Dallas, TX),ABC HD,10/13/2012 12:00,T
UAB at Houston,FSN HD,10/13/2012 12:00,T,
Kent St. at Army,CBS Sports Network HD,10/13/2012 12:00,T,
Iowa at Michigan St.,ESPN HD<br>ESPN 3D,10/13/2012 12:00,T,
Northwestern at Minnesota,ESPN2 HD,10/13/2012 12:00,T,
Wisconsin at Purdue,BTN HD,10/13/2012 12:00,T,
Auburn at Ole Miss,SEC Network HD,10/13/2012 12:00,T,
Duke at Virginia Tech,ACC Network HD,10/13/2012 12:30,T,
Toledo at Eastern Michigan,,10/13/2012 13:00,W,
SMU at Tulane,CSS,10/13/2012 13:00,T,
Temple at Connecticut,ESPN3,10/13/2012 13:00,W,
Akron at Ohio,ESPN3,10/13/2012 14:00,W,
North Carolina at Miami (FL),ESPNU HD,10/13/2012 14:30,T,
Maryland at Virginia,ACC RSNs HD,10/13/2012 15:00,T,
Western Michigan at Ball St.,ESPN3,10/13/2012 15:00,W,
Nevada at UNLV,Time Warner SportsNet,10/13/2012 15:00,T,
Utah at UCLA,FOX HD,10/13/2012 15:00,T,
Stanford at Notre Dame,NBC HD,10/13/2012 15:30,T,
Illinois at Michigan,ABC HD,10/13/2012 15:30,T,
Alabama at Missouri,CBS HD,10/13/2012 15:30,T,
Miami (OH) at Bowling Green,BCSN,10/13/2012 15:30,T,
Fresno St. at Boise St.,NBC Sports Network HD,10/13/2012 15:30,T,
Oregon St. at BYU,ABC/ESPN HD,10/13/2012 15:30,T,
UTSA at Rice,FOX College Sports,10/13/2012 15:30,T,
Buffalo at Northern Illinois,CSN Chicago,10/13/2012 15:30,T,
West Virginia at Texas Tech,ABC HD,10/13/2012 15:30,T,
Oklahoma St. at Kansas,FSN HD,10/13/2012 15:30,T,
Utah St. at San Jose St.,ESPN Plus,10/13/2012 16:00,T,
Memphis at East Carolina,CSS,10/13/2012 16:30,T,
Boston College at Florida St.,ESPN2 HD,10/13/2012 17:30,T,
Florida at Vanderbilt,ESPNU HD,10/13/2012 18:00,T,
Middle Tennessee at FIU,,10/13/2012 18:00,W,
Colorado St. at San Diego St.,Time Warner Sportsnet,10/13/2012 18:30,T,
Air Force at Wyoming,ROOT Sports Regional,10/13/2012 19:00,T,
Kentucky at Arkansas,SEC/FOX RSNs HD,10/13/2012 19:00,T,
USC at Washington,FOX HD,10/13/2012 19:00,T,
Idaho at Texas St.,KTRV,10/13/2012 19:00,T,
TCU at Baylor,FSN HD,10/13/2012 19:00,T,
Fordham at Cincinnati,ESPN3,10/13/2012 19:00,W,
FAU at UL-Monroe,Sun Belt Network,10/13/2012 20:00,T,
Ohio St. at Indiana,BTN HD,10/13/2012 20:00,T,
South Carolina at LSU,ESPN HD,10/13/2012 20:00,T,
Southern Miss at UCF,CBS Sports Network HD,10/13/2012 20:00,T,
Texas A&M vs. Louisiana Tech<br>(at Shreveport, LA),ESPNU HD,10/13/2012 21:00,T
Tennessee at Mississippi St.,ESPN2 HD,10/13/2012 21:00,T,
California at Washington St.,Pac-12 Network HD,10/13/2012 22:30,T,
New Mexico at Hawai'i,Oceanic PPV HD,10/13/2012 23:59,T,
UL-Lafayette at North Texas,ESPN2 HD,10/16/2012 21:00,T,
Houston at SMU,FSN HD,10/18/2012 20:00,T,
Oregon at Arizona St.,ESPN HD,10/18/2012 21:00,T,
Connecticut at Syracuse,ESPN HD,10/19/2012 20:00,T,
FAU at South Alabama,,10/20/2012 00:00,N,
Iowa St. at Oklahoma St.,F/X HD,10/20/2012 12:00,T,
Rutgers at Temple,Big East Network HD,10/20/2012 12:00,T,
Purdue at Ohio St.,ABC/ESPN2 HD,10/20/2012 12:00,T,
Minnesota at Wisconsin,ESPNU HD,10/20/2012 12:00,T,
LSU at Texas A&M,ESPN HD<br>ESPN 3D,10/20/2012 12:00,T,
Auburn at Vanderbilt,SEC Network HD,10/20/2012 12:00,T,
Virginia Tech at Clemson,ABC/ESPN2 HD,10/20/2012 12:00,T,
Northern Illinois at Akron,ESPN Plus,10/20/2012 12:00,T,
Bowling Green at Massachusetts,,10/20/2012 12:00,W,
Wake Forest at Virginia,ACC Network HD,10/20/2012 12:30,T,
Army at Eastern Michigan,ESPN3,10/20/2012 13:00,W,
FIU at Troy,Sun Belt Network,10/20/2012 13:00,T,
San Jose St. at UTSA,ESPN3,10/20/2012 14:00,W,
New Mexico St. at Utah St.,KMYU,10/20/2012 15:00,T,
Boston College at Georgia Tech,ACC RSNs HD,10/20/2012 15:00,T,
Stanford at California,FOX HD,10/20/2012 15:00,T,
South Carolina at Florida,CBS HD,10/20/2012 15:30,T,
NC State at Maryland,ESPNU HD,10/20/2012 15:30,T,
Michigan St. at Michigan,BTN HD,10/20/2012 15:30,T,
Nebraska at Northwestern,ABC/ESPN2 HD,10/20/2012 15:30,T,
BYU at Notre Dame,NBC HD,10/20/2012 15:30,T,
Indiana at Navy,CBS Sports Network HD,10/20/2012 15:30,T,
UNLV at Boise St.,NBC Sports Network HD,10/20/2012 15:30,T,
Ball St. at Central Michigan,,10/20/2012 15:30,W,
Pittsburgh at Buffalo,ESPN Plus,10/20/2012 15:30,T,
Rice at Tulsa,FSN HD,10/20/2012 15:30,T,
Western Michigan at Kent St.,,10/20/2012 15:30,W,
Texas Tech at TCU,ABC/ESPN2 HD,10/20/2012 15:30,T,
USF at Louisville,ABC HD,10/20/2012 15:30,T,
